journal	year	month	class	type	URL	subject	first_author	google_translate
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S037784011731026X	A comparative study on the effects of dietary sunflower hulls on growth performance and digestive tract traits of broilers and pullets fed a pullet diet from 0 to 21<U+00A0>days of age	M.V.Kimiaeitalab	½ÄÀÌ ÇØ¹Ù¶ó±âÀÇ È¿°ú¿¡ ´ëÇÑ ºñ±³ ¿¬±¸´Â 0¿¡¼­ 21 <U + 00A0> ÀÏÀÇ ³ªÀÌ¿¡ ¾î¸° ¾ÏÅ¼ ´ÙÀÌ¾îÆ®¸¦ °ø±Ş À°°è¿Í ¾î¸° ¾ÏÅ¼ÀÇ ¼ºÀå ¼º´É ¹× ¼ÒÈ­ ±â°üÀÇ Æ¯¼º¿¡ ¼±Ã¼
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117311756	"Different essential oils in diets of chickens: 1. Growth performance, nutrient utilisation, nitrogen excretion, carcass traits and chemical composition of meat"	SubrataChowdhury	"1. ¼ºÀå ¼º´É, ¿µ¾ç È°¿ë, Áú¼Ò ¹è¼³, µµÃ¼ Æ¯¼º°ú °í±âÀÇ È­ÇĞ ¼ººĞ : ´ßÀÇ »ç·á¿¡ ´Ù¸¥ ¿¡¼¾¼È ¿ÀÀÏ"
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117306363	Effect of dietary high non-phytate phosphorus level on growth performance and metabolism of calcium and phosphorus in Lion-head geese	Y.W.Zhua	¶óÀÌ¿Â Çìµå ±â·¯±â ¼ºÀå ¼º´É°ú Ä®½·°ú ÀÎÀÇ ´ë»ç¿¡½ÄÀÌ ³ôÀº ºñ Å×ÀÌÆ® ÀÎ ¼öÁØÀÇ È¿°ú
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117309379	Effects of extruder die head temperature and pre-gelatinized taro and broken rice flour level on physical properties of floating fish pellets	M.S.Kamarudina	ºÎµ¿ ¹°°í±â Æç¸´ÀÇ ¹°¸®Àû Æ¯¼º¿¡ ¾ĞÃâ±â ´ÙÀÌ Çìµå ¿Âµµ ¹× »çÀü Á©¶óÆ¾ Å¸·Î ±úÁø ½Ò°¡·ç ¼öÁØÀÇ È¿°ú
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117311604	Nutritional value of crude and partially defatted olive cake in finishing pigs and effects on nitrogen balance and gaseous emissions	P.Ferrerac	Áú¼Ò ±ÕÇü ¹× ±âÃ¼ ¹èÃâ·®¿¡ µÅÁö È¿°ú ¸¶¹«¸® Á¶¿¡¼­ ºÎºĞÀû Å»Áö ¿Ã¸®ºê ÄÉÀÌÅ©ÀÇ ¿µ¾ç°¡
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117311318	"Combined endo-¥â-1,4-xylanase and ¥á-l-arabinofuranosidase increases butyrate concentration during broiler cecal fermentation of maize glucurono-arabinoxylan"	J.L.RavnabCh	"°áÇÕ ¿£µµ ¥â-1,4- Å© ½Ç¶ó ³ªÁ¦ ¹× ¥á-L-arabinofuranosidase´Â ¿Á¼ö¼ö glucurono - ¾Æ¶óºñÀÇ À°°è ¸ÍÀå ¹ßÈ¿½Ã ºÎÆ¼·¹ÀÌÆ® ³óµµ Áõ°¡"
animal feed science and technology	2018	2	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117311379	"The impact of substituting soybean meal and sunflower meal with a mixture of white lupine seeds and rapeseed meal on rabbit doe milk yield and composition, and the growth performance and carcass traits of their litters"	Z.Voleka	"Åä³¢ ¹Ì»óÀÇ ¿ìÀ¯ »ı»ê·®°ú ±¸¼º¿¡ È­ÀÌÆ® ·çÇÇ ³Ê½º ¾¾¾Ñ À¯Ã¤ ½Ä»çÀÇ È¥ÇÕ¹°·Î ´ëµÎ¹Ú°ú ÇØ¹Ù¶ó±â ½Ä»ç¸¦ ´ëÃ¼ÀÇ ¿µÇâ, ±×µéÀÇ »õ³¢ÀÇ ¼ºÀå ¼º´É°ú µµÃ¼ Æ¯¼º"
animal feed science and technology	2018	2	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117310271	"Potential nitrogen to energy synchronization, rumen degradation kinetics, and intestinal digestibility of blend pelleted products of new co-products from bio-fuel processing, pulse screenings and lignosulfonate compound in dairy cows"	VictorH.Guevara-Oquendoa	"¿¡³ÊÁö µ¿±â ÀáÀçÀû Áú¼Ò, ¹İÃßÀ§ ºĞÇØ µ¿¿ªÇĞ ¹× ºí·»µå Æç·¿ ¹ÙÀÌ¿À ¿¬·á Ã³¸®¿¡¼­ »õ·Î¿î ºÎ»ê¹°ÀÇ Á¦Ç° ÆŞ½º »ó¿µ Á¥¼Ò ¸®±× ³ë È­ÇÕ¹° Àå³» ¼ÒÈ­¼º"
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117312798	Effect of biochar produced from different biomass sources and at different process temperatures on methane production and ammonia concentrations in vitro	I.Cabezaa	Biochar¶ó°í È¿°ú´Â ´Ù¸¥ ¹Ì»ı¹° ¿øÀ¸·ÎºÎÅÍ Ã¼¿Ü¿¡¼­ ¸ŞÅº »ı»ê ¹× ¾Ï¸ğ´Ï¾Æ ³óµµ¿¡ »óÀÌÇÑ °øÁ¤ ¿Âµµ¿¡¼­ Á¦Á¶ µÈ
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117304571	"Progressive adaptation of sheep to a microencapsulated blend of essential oils: Ruminal fermentation, methane emission, nutrient digestibility, and microbial protein synthesis"	Y.A.Soltana	"Áøº¸Àû ÀÎ ¿¡¼¾¼È ¿ÀÀÏÀÇ ¹Ì¼¼ Ä¸½¶È­ µÈ ºí·»µå ¾çÀÇ ÀûÀÀ : ¹İÃßÀ§ ¹ßÈ¿, ¸ŞÅº ¹èÃâ, ¿µ¾ç¼Ò ¼ÒÈ­À² ¹× ¹Ì»ı¹° ´Ü¹éÁú ÇÕ¼º"
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117310751	Use of an in vitro gas production procedure to evaluate rumen slow-release urea products	MauroSpanghero	Ã¼¿Ü °¡½º »ı»ê ÀıÂ÷ÀÇ »ç¿ëÀº ¹İÃßÀ§¿¡°Ô ¼­¹æÀÇ ¿ä¼Ò Á¦Ç°À» Æò°¡
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117313305	"Effects of branched-chain volatile fatty acids supplementation on growth performance, ruminal fermentation, nutrient digestibility, hepatic lipid content and gene expression of dairy calves"	Q.Liua	"³«³ó ¼Û¾ÆÁöÀÇ ¼ºÀå ¼º´É, ¹İÃßÀ§ ¹ßÈ¿ ¿µ¾ç¼Ò ¼ÒÈ­¼º, °£ ÁöÁú ÇÔ·® ¹× À¯ÀüÀÚ ¹ßÇö¿¡¼­ ºĞÁö ¼â ÈÖ¹ß¼º Áö¹æ»ê º¸ÃæÁ¦ÀÇ È¿°ú"
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117306569	"Effects of dietary protein and energy intake on growth, body composition and nutrient utilisation in lambs reared artificially with milk replacers and pellet feeds"	A.S.Danso	"¾ç ¼ºÀå, ½ÅÃ¼ ±¸¼º ¹× ¿µ¾ç È°¿ë¿¡½ÄÀÌ ´Ü¹éÁú°ú ¿¡³ÊÁö ¼·ÃëÀÇ È¿°ú´Â ¿ìÀ¯ ´ëÃ¼¹° ¹× Æç·¿ »ç·á¿Í ÀÎ°ø »çÀ°"
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117308350	Treatment using white rot fungi changed the chemical composition of wheat straw and enhanced digestion by rumen microbiota in vitro	DongzeNiu	¹é»ö ½âÀ½ ±Õ·ù¸¦ ÀÌ¿ëÇÑ Ä¡·á´Â Ã¼¿Ü¿¡¼­ ¹İÃßÀ§ ¹Ì»ı¹°¿¡ ÀÇÇØ È­ÇĞÀû ¹ĞÂ¤ Á¶¼º¹°ÀÇ Çâ»óµÈ ¼ÒÈ­ º¯°æ
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117310507	Effect of caloric restriction and subsequent re-alimentation on oxidative stress in the liver of Hu sheep ram lambs	Guo-MinZhangab	ÈÄ ¾ç RAM ¾çÀÇ °£¿¡¼­ÀÇ »êÈ­ ½ºÆ®·¹½º¿¡ ´ëÇÑ Ä®·Î¸® Á¦ÇÑ ÀÌÈÄ ´Ù½Ã ¿µ¾ç È¿°ú
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117310842	Effects of biotin and nicotinamide supplementation on glucose and lipid metabolism and milk production of transition dairy cows	Xiao-ShiWeia	ÀüÀÌ Á¥¼ÒÀÇ ±Û·çÄÚ½º ¹× ÁöÁú ´ë»ç ¹× ¿ìÀ¯ »ı»ê¿¡ ºñ¿ÀÆ¾ ¹× ´ÏÄÚÆ¾ ¼·ÃëÀÇ È¿°ú
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117306442	Amino acid profile of metabolisable protein in lactating dairy cows is affected by dry matter concentration in grass-clover silage	M.Johansen	¼öÀ¯ Á¥¼ÒÀÇ ´ë»ç ´Ü¹éÁúÀÇ ¾Æ¹Ì³ë»ê ÇÁ·ÎÆÄÀÏÀº ÀÜµğ Å¬·Î¹ö »çÀÏ¸®ÁöÀÇ °ÇÁ¶ ¹°ÁúÀÇ ³óµµ¿¡ ÀÇÇØ ¿µÇâÀ» ¹Ş´Â´Ù
animal feed science and technology	2018	3	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117312191	Impacts of increasing levels of canola meal in diets of high producing Holstein cows on their productive performance	P.H.Robinson	±×µéÀÇ »ı»êÀûÀÎ ¼º´É¿¡ ³ôÀº »ı»ê È¦½ºÅ¸ÀÎ Á¥¼ÒÀÇ »ç·á¿¡ À¯Ã¤ ½Ä»çÀÇ ¼öÁØÀ» Áõ°¡ÀÇ ¿µÇâ
animal feed science and technology	2018	3	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117314207	"Dietary starch influences growth performance, nutrient utilisation and digestive dynamics of protein and amino acids in broiler chickens offered low-protein diets"	AmyF.Mossa	"½ÄÀÌ ÀüºĞ ¿µÇâÀ» ¼ºÀå ¼º´É, ¿µ¾ç È°¿ë°ú À°°èÀÇ ´Ü¹éÁú°ú ¾Æ¹Ì³ë»êÀÇ ¼ÒÈ­ ¿ªÇĞÀº Àú ´Ü¹éÁú ½Ä´ÜÀ» Á¦°ø"
animal feed science and technology	2018	3	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117311975	Fermentation and enzymatic treatment of pea for turkey nutrition	F.GoodarziBoroojenia	¹ßÈ¿¿Í Ä¥¸éÁ¶ ¿µ¾ç ¿ÏµÎÄáÀÇ È¿¼Ò Ã³¸®
animal feed science and technology	2018	3	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117303395	Including copper sulphate or dicopper oxide in the diet of broiler chickens affects performance and copper content in the liver	M.Hamdia	À°°èÀÇ ½Ä´Ü¿¡ ±¸¸® È²»ê¿° ¶Ç´Â dicopper »êÈ­¹°À» Æ÷ÇÔÇÏ¸é °£¿¡¼­ ¼º´É°ú ±¸¸® ÇÔ·®¿¡ ¿µÇâÀ» ¹ÌÄ¡´Â
animal feed science and technology	2018	3	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117313378	Measurement of the true ileal calcium digestibility of some feed ingredients for broiler chickens	M.N.Anwara	À°°è¿¡ ´ëÇÑ ¸î °¡Áö »ç·á ¼ººĞÀÇ ÁøÁ¤ÇÑ È¸Àå Ä®½· ¼ÒÈ­À²ÀÇ ÃøÁ¤
animal feed science and technology	2018	3	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840118300671	Feed intake response of broilers: Impact of feed processing	M.R.Abdollahi	À°°èÀÇ »ç·á ¼·Ãë·® ÀÀ´ä : »ç·á °¡°øÀÇ ¿µÇâ
animal feed science and technology	2018	3	general	original article	https://www.sciencedirect.com/science/article/pii/S0377840118300026	"Effects of dietary supplementation with Stachys lavandulifolia Vahl extract on growth performance, hemato-biochemical and innate immunity parameters of rainbow trout (Oncorhynchus mykiss)"	KouroshSarviMoghanloua	"´Ù±¸ lavandulifolia Vahl·Î¿Í½ÄÀÌ º¸ÃæÁ¦ÀÇ È¿°ú´Â Áõ°¡ µÈ ¼º´É, ¹«Áö°³ ¼Û¾î hemato »ıÈ­ÇĞ ¹× ¼±Ãµ¼º ¸é¿ª ÆÄ¶ó¹ÌÅÍ ÃßÃâ (¿¬¾î ¼Ó mykiss)"
animal feed science and technology	2018	3	general	original article	https://www.sciencedirect.com/science/article/pii/S0377840117313998	Strategies to prevent and reduce mycotoxins for compound feed manufacturing	W.-X.Penga	È­ÇÕ¹° °ø±Ş ¸¶ÀÌÄÚ Åå½Å »ı»êÀ» ¹æÁöÇÏ°í °¨¼Ò Àü·«
animal feed science and technology	2018	4	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117309537	Milk yield and composition from ewes fed raw soybeans and their lambs¡¯ performance	EvandroM.Ferreiraa-	¾Ï¾çÀÇ ¿ìÀ¯ »ı»ê·®°ú ±¸¼º °ø±Ş ¿ø·á Äá°ú ¾çÀÇ ¼º´É
animal feed science and technology	2018	4	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S037784011731091X	"Effects of chlorogenic acids-enriched extract from Eucommia ulmoides leaves on growth performance, stress response, antioxidant status and meat quality of lambs subjected or not to transport stress"	H.W.Liua	"µÎÃæ¿¡¼­ Å¬·Î·Î°Õ»ê ³óÃà ÃßÃâ¹°ÀÇ È¿°ú´Â ´ë»óÀÌ ¾çÀÇ ¼ºÀå ¼º´É, ½ºÆ®·¹½º ¹İÀÀ, »êÈ­ »óÅÂ ¹× À°Áú¿¡ ¶°³ª°Å³ª ½ºÆ®·¹½º¸¦ ¼ö¼ÛÇÏÁö"
animal feed science and technology	2018	4	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117312658	"Effects of organic selenium (Se-enriched yeast) supplementation in gestation diet on antioxidant status, hormone profile and haemato-biochemical parameters in Taihang Black Goats"	LeiShiab	"Å¸ÀÌ ºí·¢ ¿°¼ÒÀÇ »êÈ­ »óÅÂ, È£¸£¸ó ÇÁ·ÎÇÊ ¹× haemato »ıÈ­ÇĞ º¯¼ö¿¡ ÀÓ½Å ´ÙÀÌ¾îÆ® È¿°ú À¯±â ¼¿·¹´½ (Se·Î ³óÃà È¿¸ğ) º¸Ãæ"
animal feed science and technology	2018	4	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117313536	Factors related to variation in the susceptibility to subacute ruminal acidosis in early lactating Simmental cows fed the same grain-rich diet	R.Khiaosa-arda	ÃÊ±â ¼öÀ¯ ¸àÅ» ¼Ò¿¡ ¹İÃßÀ§ »ê¼º ÁõÀ» ¾Æ ±Ş¼º¿¡ ´ëÇÑ °¨¼ö¼ºÀÇ º¯È­¿Í °ü·ÃµÈ ¿äÀÎ °°Àº °î¹°ÀÌ Ç³ºÎÇÑ À½½ÄÀ» °ø±Ş
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117310659	Impacts of age and calcium on Phytase efficacy in broiler chickens	W.Lia	À°°è¿¡¼­ ÇÇÅ¸ ¾ÆÁ¦ÀÇ È¿´É¿¡ ³ªÀÌ¿Í Ä®½·ÀÇ ¿µÇâ
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117308507	Effect of phytase on amino acid digestibility in pig: A meta-analysis	M.Zouaoui	µÅÁö ¾Æ¹Ì³ë»ê ¼ÒÈ­¼º¿¡ ÇÇÅ¸ ¾ÆÁ¦ÀÇ ¿µÇâ : ¸ŞÅ¸ ºĞ¼®
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840118301512	"The optimal digestible valine, isoleucine and tryptophan intakes of broiler breeder hens for rate of lay"	M.B.Limaa	"Æò½ÅµµÀÇ ¼Óµµ¿¡ ´ëÇÑ À°¿ë Á¾°è ¾ÏÅ¼ÀÇ ÃÖÀûÀÇ ¼ÒÈ­ ¹ß¸°, ÀÌ¼Ò ·ÎÀÌ½Å ¹× Æ®¸³ÅäÆÇ ¼·Ãë"
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S037784011731307X	Nitrogen-corrected apparent metabolizable energy value of corn distillers dried grains with solubles for laying hens	H.Y.Wang	¿Á¼ö¼ö Áõ·ù±âÀÇ Áú¼Ò º¸Á¤ °Ñº¸±â ´ë»ç ¿¡³ÊÁö °ª »ê¶õ°è¿¡ ´ëÇÑ ¿ëÇØ¼º°ú °î¹°À» °ÇÁ¶
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117315729	The influence of selenium and selenoproteins on immune responses of poultry and pigs	TinaS.Dalgaarda	°¡±İ·ù ¹× µÅÁöÀÇ ¸é¿ª ¹İÀÀ¿¡ ¼¿·¹´½ ¹× ¼¿·¹´½ ´Ü¹éÁúÀÇ ¿µÇâ
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117314682	Growth performance of weaned pigs fed different levels of starfish meal	MarleenElisevanderHeidea	ÀÌÀ¯ÀÚµ·ÀÇ ¼ºÀå ¼º´ÉÀº ºÒ°¡»ç¸® ½Ä»çÀÇ ¼­·Î ´Ù¸¥ ¼öÁØÀÇ °ø±Ş
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117314694	Annual variation in the composition of major nutrients of the common starfish (Asterias Rubens)	MarleenElisevanderHeidea	ÀÏ¹İÀûÀÎ ºÒ°¡»ç¸®ÀÇ ÁÖ¿ä ¿µ¾ç¼ÒÀÇ ±¸¼º¿¡¼­ ¿¬°£ º¯È­ (Asterias ·çº¥½º)
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117313275	"Effect of ¥â-glucanase and ¥â-xylanase enzyme supplemented barley diets on nutrient digestibility, growth performance and expression of intestinal nutrient transporter genes in finisher pigs"	L.C.Clarkeaua	"¸¶¹«¸® µÅÁö ¥â ±Û·ç Ä«³ª ¾ÆÁ¦ ¹× ¿µ¾ç¼Ò ¼ÒÈ­À², ¼ºÀå ¼º´É ¹× Àå ¿µ¾çÀÇ ¹ßÇö¿¡ ¥â-ÀÚÀÏ¶ó³ª Á¦ È¿¼Ò º¸Ãæ º¸¸® ´ÙÀÌ¾îÆ®ÀÇ È¿°ú ¼ö¼Û À¯ÀüÀÚ"
animal feed science and technology	2018	4	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S037784011731619X	Nutritive value of flaxseed meal fed to growing pigs	S.P.Ndoua	¾Æ¸¶¾¾ ½Ä»çÀÇ ¿µ¾ç °¡Ä¡´Â ¼ºÀå µÅÁö¿¡ °ø±Ş
animal feed science and technology	2018	4	general	original article	https://www.sciencedirect.com/science/article/pii/S0377840117314803	Effect of variety and environment on the amount of thiamine and riboflavin in cereals and grain legumes	StephanieWitten	Æ¼¾Æ¹ÎÀÇ ¾ç ¹× ´Ù¾çÇÑ È¯°æ È¿°ú °î¹° ¹× °î¹° Äá·ù¿¡ ¸®º¸ÇÃ¶óºó
animal feed science and technology	2018	5	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117303553	The effect of sunflower seed oil supplementation on the milk fatty acid contents of cows fed leucaena in an intensive silvopastoral system	EsperanzaPrieto-Manriquea	ÁıÁß silvopastoral ½Ã½ºÅÛ leucaena ¸ÔÀÌ Á¥¼ÒÀÇ ¿ìÀ¯ Áö¹æ»ê ÇÔ·® ÇØ¹Ù¶ó±â ¾¾ ¿ÀÀÏ º¸ÃæÁ¦ÀÇ È¿°ú
animal feed science and technology	2018	5	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840116304175	Heat-treated rapeseed expeller press cake with extremely low glucosinolate content reduce transfer of iodine to cow milk	G.Tr©ªanas	¸Å¿ì ³·Àº ±Û·çÄÚ ÇÔ·® ¿­Ã³¸® À¯Ã¤ ÂøÀ¯±â ÇÁ·¹½º ÄÉÀÌÅ© ¼Ò ¿ìÀ¯¿¡ ¿ä¿ÀµåÀÇ Àü¼ÛÀ» °¨¼Ò
animal feed science and technology	2018	5	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117308891	The effect of replacing maize with dried apple pomace in the concentrate on performance of Jersey cows grazing kikuyu pasture	L.Steyna	Å°ÄíÀ¯¾î ¸ñÃÊÁö ¹æ¸ñ ÀúÁö ¼Ò ¼º´É ³óÃà °ÇÁ¶ »ç°úÀÇ Âî²¨±â·Î ¿Á¼ö¼ö¸¦ ´ëÃ¼ÇÏ´Â È¿°ú
animal feed science and technology	2018	5	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0377840117310477	Assessing the accuracy of current near infra-red reflectance spectroscopy analysis for fresh grass-clover mixture silages and development of new equations for this purpose	A.L.Thomsona	ÀÌ ¸ñÀûÀ» À§ÇØ ½Å¼±ÇÑ ÀÜµğ Å¬·Î¹ö È¥ÇÕ »çÀÏ¸®Áö »õ·Î¿î ¹æÁ¤½ÄÀÇ °³¹ßÀ»À§ÇÑ ÇöÀç¿¡ °¡±î¿î Àû¿Ü¼± ¹İ»ç ºĞ±¤ ºĞ¼®ÀÇ Á¤È®¼ºÀ» Æò°¡
animal feed science and technology	2018	5	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117307071	"Growth performance, nutrient digestibility, fecal microbiota and fecal noxious gas emission in weaning pigs fed high and low density diet with and without protected organic acid blends"	SantiDeviUpadhayaa	"ÀÌÀ¯ µÅÁö ¼ºÀå ¼º´É ¿µ¾ç¼Ò ¼ÒÈ­¼º, ºĞº¯ ºĞº¯ ¹Ì»ı¹° ¹× À¯ÇØ °¡½º ¹æÃâ°ú º¸È£ À¯±â»ê È¥ÇÕ¾øÀÌ ³ô°í ³·Àº ¹Ğµµ ´ÙÀÌ¾îÆ® ¸ÔÀÌ"
animal feed science and technology	2018	5	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117314670	"Effect of wheat bran on apparent total tract digestibility, growth performance, fecal microbiota and their metabolites in growing pigs"	J.B.Zhao	"¸í¹éÇÑ ÃÑ ¿ä·Î ¼ÒÈ­, ¼ºÀå ¼º´É, ºĞº¯ ¹Ì»ı¹° ¼ºÀå µÅÁöÀÇ ´ë»ç »ê¹°¿¡ ¹Ğ±â¿ïÀÇ È¿°ú"
animal feed science and technology	2018	5	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840117314049	"Impact of dietary quercetin on laying hen performance, egg quality and yolk oxidative stability"	P.Simitzis	"»ê¶õ°è ¼º´É, °è¶õ Ç°Áú ¹× ³­È² »êÈ­ ¾ÈÁ¤¼º¿¡ ±ÔÁ¤ ½Ä ÄÉ¸£¼¼Æ¾ÀÇ ¿µÇâ"
animal feed science and technology	2018	5	monogastric	original article	https://www.sciencedirect.com/science/article/pii/S0377840118300841	The interactive influence of dietary nutrient density and feed form on the performance of broiler chickens	M.R.Abdollahia	À°°èÀÇ ¼º´É¿¡½ÄÀÌ ¿µ¾ç ¹Ğµµ¿Í °ø±Ş ÇüÅÂÀÇ »óÈ£ ÀÛ¿ëÀÇ ¿µÇâ
